"type","language","license","rightsHolder","accessRights","datasetID","institutionCode","datasetName","basisOfRecord","informationWithheld","dynamicProperties","occurrenceID","sex","organismID","eventDate","locationID","decimalLatitude","decimalLongitude","geodeticDatum","georeferenceSources","georeferenceVerificationStatus","scientificName","kingdom","taxonRank"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235485","","A56","2015-08-18T17:14:54Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235486","","A56","2015-08-18T17:16:40Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235487","","A56","2015-08-18T17:19:08Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235488","","A56","2015-08-18T17:25:55Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235489","","A56","2015-08-18T17:29:20Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235490","","A56","2015-08-18T17:39:31Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235491","","A56","2015-08-18T17:42:14Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235492","","A56","2015-08-18T17:44:36Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235493","","A56","2015-08-18T17:48:38Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235494","","A56","2015-08-18T17:50:16Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235495","","A56","2015-08-18T17:53:45Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235496","","A56","2015-08-18T17:55:18Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235497","","A56","2015-08-18T17:57:21Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235498","","A56","2015-08-18T18:09:23Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235499","","A56","2015-08-18T18:24:43Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235500","","A56","2015-08-18T18:27:29Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235501","","A56","2015-08-18T18:31:50Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235502","","A56","2015-08-18T18:40:34Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235503","","A56","2015-08-18T18:49:41Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235504","","A56","2015-08-18T19:00:19Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235505","","A56","2015-08-18T19:14:51Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235506","","A56","2015-08-18T19:19:50Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235507","","A56","2015-08-18T19:26:40Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235508","","A56","2015-08-18T19:40:28Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235509","","A56","2015-08-18T19:46:30Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-13730"", ""receiver"":""VR2W-120887""}","etn:lifewatch:23235510","","A56","2015-08-18T21:24:51Z","ws-PPB","51.3536136","3.7376409","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-14870"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235071","","A36","2015-02-18T00:57:04Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-14870"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235072","","A36","2015-02-18T01:17:14Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-14870"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235073","","A36","2015-02-18T01:19:30Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-14870"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235074","","A36","2015-02-18T01:22:08Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-14870"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235075","","A36","2015-02-18T01:25:31Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-14870"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235076","","A36","2015-02-18T01:31:15Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","VLIZ","http://www.inbo.be/en/norms-for-data-use","","VLIZ","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-14870"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235077","","A36","2015-02-18T01:33:24Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Gadus morhua","Animalia","species"
